MTrk
0 Meta TrkName "charlene"
0 Tempo 550458
0 TimeSig 4/4 24 8
30600 Off ch=3 n=61 v=64
30600 Off ch=3 n=72 v=64
30600 Off ch=3 n=73 v=64
30600 Off ch=3 n=85 v=64
30600 Off ch=3 n=86 v=64
30600 Off ch=3 n=97 v=64
30600 Off ch=3 n=98 v=64
30720 Off ch=3 n=116 v=64
30720 On ch=3 n=61 v=100
30720 On ch=3 n=73 v=100
30720 On ch=3 n=85 v=100
30720 On ch=3 n=97 v=100
32400 Off ch=3 n=61 v=64
32520 Off ch=3 n=46 v=64
32520 Off ch=3 n=73 v=64
32520 Off ch=3 n=85 v=64
32520 Off ch=3 n=97 v=64
32640 On ch=3 n=50 v=100
32640 On ch=3 n=62 v=100
32640 On ch=3 n=74 v=100
32640 On ch=3 n=85 v=100
32640 On ch=3 n=87 v=100
32640 On ch=3 n=97 v=100
32640 On ch=3 n=99 v=100
32760 Off ch=3 n=62 v=64
32760 Off ch=3 n=74 v=64
32760 Off ch=3 n=85 v=64
32760 Off ch=3 n=87 v=64
32760 Off ch=3 n=97 v=64
32760 Off ch=3 n=99 v=64
32880 On ch=3 n=73 v=100
32880 On ch=3 n=86 v=100
32880 On ch=3 n=98 v=100
33000 Off ch=3 n=73 v=64
33000 Off ch=3 n=86 v=64
33000 Off ch=3 n=98 v=64
33120 On ch=3 n=60 v=100
33120 On ch=3 n=72 v=100
33120 On ch=3 n=84 v=100
33120 On ch=3 n=96 v=100
33120 On ch=3 n=98 v=100
33240 Off ch=3 n=60 v=64
33240 Off ch=3 n=72 v=64
33240 Off ch=3 n=84 v=64
33240 Off ch=3 n=96 v=64
33240 Off ch=3 n=98 v=64
33360 On ch=3 n=61 v=100
33360 On ch=3 n=74 v=100
33360 On ch=3 n=85 v=100
33360 On ch=3 n=87 v=100
33360 On ch=3 n=97 v=100
33360 On ch=3 n=99 v=100
33480 Off ch=3 n=61 v=64
33480 Off ch=3 n=74 v=64
33480 Off ch=3 n=85 v=64
33480 Off ch=3 n=87 v=64
33480 Off ch=3 n=97 v=64
33480 Off ch=3 n=99 v=64
33600 On ch=3 n=85 v=100
33600 On ch=3 n=97 v=100
33720 Off ch=3 n=85 v=64
33720 Off ch=3 n=97 v=64
33840 On ch=3 n=61 v=100
33840 On ch=3 n=72 v=100
33840 On ch=3 n=74 v=100
33840 On ch=3 n=85 v=100
33840 On ch=3 n=87 v=100
33840 On ch=3 n=97 v=100
33840 On ch=3 n=99 v=100
33960 Off ch=3 n=61 v=64
33960 Off ch=3 n=72 v=64
33960 Off ch=3 n=74 v=64
33960 Off ch=3 n=85 v=64
33960 Off ch=3 n=87 v=64
33960 Off ch=3 n=97 v=64
33960 Off ch=3 n=99 v=64
34080 On ch=3 n=85 v=100
34080 On ch=3 n=97 v=100
34200 Off ch=3 n=50 v=64
34200 Off ch=3 n=85 v=64
34200 Off ch=3 n=97 v=64
34320 Meta Text "[map HandMap_Chord_D]"
34320 On ch=3 n=52 v=100
34320 On ch=3 n=62 v=100
34320 On ch=3 n=75 v=100
34320 On ch=3 n=88 v=100
34320 On ch=3 n=99 v=100
34320 On ch=3 n=100 v=100
34440 Off ch=3 n=62 v=64
34440 Off ch=3 n=75 v=64
34440 Off ch=3 n=88 v=64
34440 Off ch=3 n=99 v=64
34440 Off ch=3 n=100 v=64
34560 Meta Text "[map HandMap_DropD]"
34560 On ch=3 n=60 v=100
34560 On ch=3 n=72 v=100
34560 On ch=3 n=84 v=100
34560 On ch=3 n=96 v=100
36240 Off ch=3 n=52 v=64
36240 Off ch=3 n=60 v=64
36240 Off ch=3 n=72 v=64
36360 Off ch=3 n=84 v=64
36360 Off ch=3 n=96 v=64
36480 Meta Text "[map HandMap_Chord_C]"
36480 On ch=3 n=51 v=100
36480 On ch=3 n=60 v=100
36480 On ch=3 n=72 v=100
36480 On ch=3 n=85 v=100
36480 On ch=3 n=97 v=100
36480 On ch=3 n=106 v=100
36480 On ch=3 n=116 v=100
36600 Off ch=3 n=85 v=64
36600 Off ch=3 n=97 v=64
36720 On ch=3 n=86 v=100
36720 On ch=3 n=99 v=100
36840 Off ch=3 n=86 v=64
36840 Off ch=3 n=99 v=64
36960 On ch=3 n=84 v=100
36960 On ch=3 n=96 v=100
37080 Off ch=3 n=96 v=64
37200 On ch=3 n=96 v=100
37200 On ch=3 n=97 v=100
37320 Off ch=3 n=96 v=64
37320 Off ch=3 n=97 v=64
37440 Off ch=3 n=60 v=64
37440 Off ch=3 n=72 v=64
37560 Off ch=3 n=51 v=64
37560 Off ch=3 n=84 v=64
37680 Meta Text "[map HandMap_Chord_A]"
37680 On ch=3 n=53 v=100
37680 On ch=3 n=61 v=100
37680 On ch=3 n=74 v=100
37680 On ch=3 n=87 v=100
37680 On ch=3 n=98 v=100
37680 On ch=3 n=99 v=100
37800 Off ch=3 n=61 v=64
37800 Off ch=3 n=74 v=64
37800 Off ch=3 n=87 v=64
37800 Off ch=3 n=98 v=64
37800 Off ch=3 n=99 v=64
37920 On ch=3 n=99 v=100
37920 On ch=3 n=100 v=100
38040 Off ch=3 n=99 v=64
38040 Off ch=3 n=100 v=64
38160 On ch=3 n=60 v=100
38160 On ch=3 n=73 v=100
38160 On ch=3 n=86 v=100
38160 On ch=3 n=96 v=100
38160 On ch=3 n=98 v=100
38280 Off ch=3 n=96 v=64
38280 Off ch=3 n=98 v=64
38400 On ch=3 n=97 v=100
38520 Off ch=3 n=97 v=64
38640 On ch=3 n=98 v=100
38640 On ch=3 n=99 v=100
38760 Off ch=3 n=98 v=64
38760 Off ch=3 n=99 v=64
39000 Off ch=3 n=116 v=64
39000 Off ch=3 n=86 v=64
39120 On ch=3 n=87 v=100
39120 On ch=3 n=98 v=100
39120 On ch=3 n=100 v=100
39240 Off ch=3 n=87 v=64
39240 Off ch=3 n=98 v=64
39240 Off ch=3 n=100 v=64
39600 Off ch=3 n=53 v=64
39600 Off ch=3 n=60 v=64
39600 Off ch=3 n=73 v=64
39600 On ch=3 n=86 v=100
39600 On ch=3 n=98 v=100
39600 On ch=3 n=99 v=100
39720 Off ch=3 n=86 v=64
39720 Off ch=3 n=98 v=64
39720 Off ch=3 n=99 v=64
39840 Meta Text "[map HandMap_Chord_D]"
39840 On ch=3 n=55 v=100
39840 On ch=3 n=62 v=100
39840 On ch=3 n=75 v=100
39840 On ch=3 n=88 v=100
39840 On ch=3 n=97 v=100
39840 On ch=3 n=100 v=100
39960 Off ch=3 n=62 v=64
39960 Off ch=3 n=75 v=64
39960 Off ch=3 n=88 v=64
39960 Off ch=3 n=97 v=64
39960 Off ch=3 n=100 v=64
40080 On ch=3 n=61 v=100
40080 On ch=3 n=74 v=100
40080 On ch=3 n=87 v=100
40080 On ch=3 n=99 v=100
40200 Off ch=3 n=99 v=64
40320 On ch=3 n=98 v=100
40800 Off ch=3 n=87 v=64
40920 Off ch=3 n=98 v=64
41040 On ch=3 n=88 v=100
41040 On ch=3 n=99 v=100
41040 On ch=3 n=100 v=100
41160 Off ch=3 n=88 v=64
41160 Off ch=3 n=99 v=64
41160 Off ch=3 n=100 v=64
41280 Off ch=3 n=55 v=64
41280 Off ch=3 n=61 v=64
41280 Off ch=3 n=74 v=64
41520 Meta Text "[map HandMap_Chord_C]"
41520 On ch=3 n=51 v=100
41520 On ch=3 n=61 v=100
41520 On ch=3 n=73 v=100
41520 On ch=3 n=85 v=100
41520 On ch=3 n=98 v=100
41520 On ch=3 n=99 v=100
41640 Off ch=3 n=61 v=64
41640 Off ch=3 n=73 v=64
41640 Off ch=3 n=85 v=64
41640 Off ch=3 n=98 v=64
41640 Off ch=3 n=99 v=64
41760 On ch=3 n=98 v=100
41880 Off ch=3 n=98 v=64
42000 On ch=3 n=60 v=100
42000 On ch=3 n=72 v=100
42000 On ch=3 n=84 v=100
42000 On ch=3 n=97 v=100
42420 Off ch=3 n=97 v=64
42480 On ch=3 n=98 v=100
42600 Off ch=3 n=98 v=64
42840 Off ch=3 n=84 v=64
42960 On ch=3 n=86 v=100
42960 On ch=3 n=97 v=100
42960 On ch=3 n=98 v=100
43080 Off ch=3 n=86 v=64
43080 Off ch=3 n=97 v=64
43080 Off ch=3 n=98 v=64
43200 On ch=3 n=87 v=100
43200 On ch=3 n=98 v=100
43200 On ch=3 n=99 v=100
43320 Off ch=3 n=87 v=64
43320 Off ch=3 n=98 v=64
43320 Off ch=3 n=99 v=64
43920 Off ch=3 n=60 v=64
44040 Off ch=3 n=72 v=64
44160 Off ch=3 n=105 v=64
44160 On ch=3 n=12 v=100
44160 On ch=3 n=60 v=100
44160 On ch=3 n=72 v=100
44160 On ch=3 n=85 v=100
44160 On ch=3 n=96 v=100
44160 On ch=3 n=97 v=100
44160 On ch=3 n=116 v=100
44280 Off ch=3 n=12 v=64
44280 Off ch=3 n=96 v=64
44280 Off ch=3 n=97 v=64
44400 Meta Text "[map HandMap_Chord_C]"
44400 On ch=3 n=96 v=100
44520 Off ch=3 n=85 v=64
44520 Off ch=3 n=96 v=64
44640 On ch=3 n=86 v=100
44640 On ch=3 n=97 v=100
44640 On ch=3 n=98 v=100
44760 Off ch=3 n=86 v=64
44760 Off ch=3 n=97 v=64
44760 Off ch=3 n=98 v=64
44880 On ch=3 n=84 v=100
44880 On ch=3 n=96 v=100
44880 On ch=3 n=97 v=100
45000 Off ch=3 n=84 v=64
45000 Off ch=3 n=96 v=64
45000 Off ch=3 n=97 v=64
45120 Off ch=3 n=51 v=64
45120 Off ch=3 n=60 v=64
45120 On ch=3 n=85 v=100
45120 On ch=3 n=97 v=100
45240 Off ch=3 n=72 v=64
45240 Off ch=3 n=85 v=64
45240 Off ch=3 n=97 v=64
45360 On ch=3 n=53 v=100
45360 On ch=3 n=61 v=100
45360 On ch=3 n=74 v=100
45360 On ch=3 n=87 v=100
45360 On ch=3 n=96 v=100
45360 On ch=3 n=99 v=100
45480 Off ch=3 n=61 v=64
45480 Off ch=3 n=74 v=64
45480 Off ch=3 n=87 v=64
45480 Off ch=3 n=96 v=64
45480 Off ch=3 n=99 v=64
45600 Meta Text "[map HandMap_Chord_A]"
45600 On ch=3 n=97 v=100
45600 On ch=3 n=98 v=100
45720 Off ch=3 n=97 v=64
45720 Off ch=3 n=98 v=64
45840 On ch=3 n=60 v=100
45840 On ch=3 n=73 v=100
45840 On ch=3 n=86 v=100
45840 On ch=3 n=98 v=100
45960 Off ch=3 n=98 v=64
46080 Off ch=3 n=106 v=64
46080 Off ch=3 n=116 v=64
46080 On ch=3 n=97 v=100
46080 On ch=3 n=99 v=100
46080 On ch=3 n=105 v=100
46200 Off ch=3 n=97 v=64
46200 Off ch=3 n=99 v=64
46560 Off ch=3 n=86 v=64
46800 On ch=3 n=88 v=100
46800 On ch=3 n=100 v=100
46920 Off ch=3 n=88 v=64
46920 Off ch=3 n=100 v=64
47040 On ch=3 n=86 v=100
47040 On ch=3 n=98 v=100
47160 Off ch=3 n=86 v=64
47160 Off ch=3 n=98 v=64
47280 Off ch=3 n=53 v=64
47280 Off ch=3 n=60 v=64
47400 Off ch=3 n=73 v=64
47520 On ch=3 n=55 v=100
47520 On ch=3 n=62 v=100
47520 On ch=3 n=75 v=100
47520 On ch=3 n=88 v=100
47520 On ch=3 n=97 v=100
47520 On ch=3 n=100 v=100
47640 Off ch=3 n=62 v=64
47640 Off ch=3 n=75 v=64
47640 Off ch=3 n=88 v=64
47640 Off ch=3 n=97 v=64
47640 Off ch=3 n=100 v=64
47760 Meta Text "[map HandMap_Chord_D]"
47760 On ch=3 n=61 v=100
47760 On ch=3 n=74 v=100
47760 On ch=3 n=87 v=100
47760 On ch=3 n=99 v=100
47880 Off ch=3 n=99 v=64
48000 Off ch=3 n=105 v=64
48000 On ch=3 n=98 v=100
48000 On ch=3 n=106 v=100
48360 Off ch=3 n=87 v=64
48360 Off ch=3 n=98 v=64
48480 On ch=3 n=86 v=100
48480 On ch=3 n=87 v=100
48480 On ch=3 n=98 v=100
48480 On ch=3 n=99 v=100
48600 Off ch=3 n=86 v=64
48600 Off ch=3 n=87 v=64
48600 Off ch=3 n=98 v=64
48600 Off ch=3 n=99 v=64
48720 On ch=3 n=87 v=100
48720 On ch=3 n=88 v=100
48720 On ch=3 n=99 v=100
48720 On ch=3 n=100 v=100
48840 Off ch=3 n=87 v=64
48840 Off ch=3 n=88 v=64
48840 Off ch=3 n=99 v=64
48840 Off ch=3 n=100 v=64
49320 Off ch=3 n=55 v=64
49320 Off ch=3 n=61 v=64
49320 Off ch=3 n=74 v=64
49440 Meta Text "[map HandMap_Chord_C]"
49440 On ch=3 n=51 v=100
49440 On ch=3 n=61 v=100
49440 On ch=3 n=73 v=100
49440 On ch=3 n=86 v=100
49440 On ch=3 n=98 v=100
49560 Off ch=3 n=61 v=64
49560 Off ch=3 n=73 v=64
49560 Off ch=3 n=86 v=64
49560 Off ch=3 n=98 v=64
49680 On ch=3 n=60 v=100
49680 On ch=3 n=72 v=100
49680 On ch=3 n=85 v=100
49680 On ch=3 n=97 v=100
49800 Off ch=3 n=97 v=64
49920 On ch=3 n=96 v=100
50400 Off ch=3 n=85 v=64
50520 Off ch=3 n=96 v=64
50640 On ch=3 n=86 v=100
50640 On ch=3 n=87 v=100
50640 On ch=3 n=98 v=100
50640 On ch=3 n=99 v=100
50760 Off ch=3 n=86 v=64
50760 Off ch=3 n=87 v=64
50760 Off ch=3 n=98 v=64
50760 Off ch=3 n=99 v=64
51600 Off ch=3 n=51 v=64
51600 Off ch=3 n=60 v=64
51600 Meta Text "[map HandMap_Chord_C]"
51720 Off ch=3 n=72 v=64
51840 Meta Text "[play_solo]"
51840 On ch=3 n=57 v=100
51840 On ch=3 n=60 v=100
51840 On ch=3 n=72 v=100
51840 On ch=3 n=84 v=100
51840 On ch=3 n=96 v=100
51960 Off ch=3 n=60 v=64
51960 Off ch=3 n=72 v=64
51960 Off ch=3 n=84 v=64
51960 Off ch=3 n=96 v=64
52080 On ch=3 n=73 v=100
52080 On ch=3 n=85 v=100
52080 On ch=3 n=98 v=100
52200 Off ch=3 n=73 v=64
52200 Off ch=3 n=85 v=64
52200 Off ch=3 n=98 v=64
52320 On ch=3 n=61 v=100
52320 On ch=3 n=74 v=100
52320 On ch=3 n=86 v=100
52320 On ch=3 n=99 v=100
52440 Off ch=3 n=61 v=64
52440 Off ch=3 n=74 v=64
52440 Off ch=3 n=86 v=64
52440 Off ch=3 n=99 v=64
52560 On ch=3 n=62 v=100
52560 On ch=3 n=75 v=100
52560 On ch=3 n=87 v=100
52560 On ch=3 n=100 v=100
52680 Off ch=3 n=62 v=64
52920 Off ch=3 n=75 v=64
52980 Off ch=3 n=87 v=64
52980 Off ch=3 n=100 v=64
53040 On ch=3 n=61 v=100
53040 On ch=3 n=74 v=100
53040 On ch=3 n=86 v=100
53040 On ch=3 n=99 v=100
53160 Off ch=3 n=61 v=64
53160 Off ch=3 n=74 v=64
53160 Off ch=3 n=86 v=64
53160 Off ch=3 n=99 v=64
53280 On ch=3 n=61 v=100
53280 On ch=3 n=73 v=100
53280 On ch=3 n=85 v=100
53280 On ch=3 n=98 v=100
53400 Off ch=3 n=61 v=64
53640 Off ch=3 n=73 v=64
53700 Off ch=3 n=85 v=64
53700 Off ch=3 n=98 v=64
53760 On ch=3 n=60 v=100
53760 On ch=3 n=72 v=100
53760 On ch=3 n=84 v=100
53760 On ch=3 n=96 v=100
53880 Off ch=3 n=60 v=64
53880 Off ch=3 n=72 v=64
53880 Off ch=3 n=84 v=64
53880 Off ch=3 n=96 v=64
54000 On ch=3 n=73 v=100
54000 On ch=3 n=85 v=100
54000 On ch=3 n=98 v=100
54120 Off ch=3 n=73 v=64
54120 Off ch=3 n=85 v=64
54120 Off ch=3 n=98 v=64
54240 On ch=3 n=61 v=100
54240 On ch=3 n=74 v=100
54240 On ch=3 n=86 v=100
54240 On ch=3 n=99 v=100
54360 Off ch=3 n=61 v=64
54360 Off ch=3 n=74 v=64
54360 Off ch=3 n=86 v=64
54360 Off ch=3 n=99 v=64
54480 On ch=3 n=62 v=100
54480 On ch=3 n=75 v=100
54480 On ch=3 n=87 v=100
54480 On ch=3 n=100 v=100
54600 Off ch=3 n=62 v=64
54840 Off ch=3 n=75 v=64
54900 Off ch=3 n=87 v=64
54900 Off ch=3 n=100 v=64
54960 On ch=3 n=61 v=100
54960 On ch=3 n=74 v=100
54960 On ch=3 n=86 v=100
54960 On ch=3 n=99 v=100
55080 Off ch=3 n=61 v=64
55080 Off ch=3 n=74 v=64
55080 Off ch=3 n=86 v=64
55080 Off ch=3 n=99 v=64
55200 On ch=3 n=61 v=100
55200 On ch=3 n=73 v=100
55200 On ch=3 n=85 v=100
55200 On ch=3 n=98 v=100
55320 Off ch=3 n=61 v=64
55560 Off ch=3 n=73 v=64
55620 Off ch=3 n=85 v=64
55620 Off ch=3 n=98 v=64
55680 Off ch=3 n=106 v=64
55680 On ch=3 n=60 v=100
55680 On ch=3 n=72 v=100
55680 On ch=3 n=84 v=100
55680 On ch=3 n=96 v=100
55680 On ch=3 n=105 v=100
55800 Off ch=3 n=60 v=64
55800 Off ch=3 n=72 v=64
55800 Off ch=3 n=84 v=64
55800 Off ch=3 n=96 v=64
55920 On ch=3 n=73 v=100
55920 On ch=3 n=85 v=100
55920 On ch=3 n=98 v=100
56040 Off ch=3 n=73 v=64
56040 Off ch=3 n=85 v=64
56040 Off ch=3 n=98 v=64
56160 On ch=3 n=61 v=100
56160 On ch=3 n=74 v=100
56160 On ch=3 n=86 v=100
56160 On ch=3 n=99 v=100
56280 Off ch=3 n=61 v=64
56280 Off ch=3 n=74 v=64
56280 Off ch=3 n=86 v=64
56280 Off ch=3 n=99 v=64
56400 On ch=3 n=62 v=100
56400 On ch=3 n=75 v=100
56400 On ch=3 n=87 v=100
56400 On ch=3 n=100 v=100
56520 Off ch=3 n=62 v=64
56760 Off ch=3 n=75 v=64
56820 Off ch=3 n=87 v=64
56820 Off ch=3 n=100 v=64
56880 On ch=3 n=61 v=100
56880 On ch=3 n=74 v=100
56880 On ch=3 n=86 v=100
56880 On ch=3 n=99 v=100
57000 Off ch=3 n=61 v=64
57000 Off ch=3 n=74 v=64
57000 Off ch=3 n=86 v=64
57000 Off ch=3 n=99 v=64
57120 On ch=3 n=61 v=100
57120 On ch=3 n=73 v=100
57120 On ch=3 n=85 v=100
57120 On ch=3 n=98 v=100
57240 Off ch=3 n=61 v=64
57480 Off ch=3 n=57 v=64
57480 Off ch=3 n=73 v=64
57480 Meta Text "[map HandMap_Default]"
57540 Off ch=3 n=85 v=64
57540 Off ch=3 n=98 v=64
57600 On ch=3 n=59 v=100
57600 On ch=3 n=62 v=100
57600 On ch=3 n=75 v=100
57600 On ch=3 n=88 v=100
57600 On ch=3 n=100 v=100
59280 Off ch=3 n=62 v=64
59400 Off ch=3 n=59 v=64
59400 Off ch=3 n=75 v=64
59460 Off ch=3 n=88 v=64
59460 Off ch=3 n=100 v=64
59520 Off ch=3 n=105 v=64
59520 Meta Text "[play]"
59520 Meta Text "[map HandMap_chord_A]"
59520 On ch=3 n=50 v=100
59520 On ch=3 n=62 v=100
59520 On ch=3 n=74 v=100
59520 On ch=3 n=86 v=100
59520 On ch=3 n=87 v=100
59520 On ch=3 n=98 v=100
59520 On ch=3 n=99 v=100
59520 On ch=3 n=106 v=100
59640 Off ch=3 n=62 v=64
59640 Off ch=3 n=74 v=64
59640 Off ch=3 n=86 v=64
59640 Off ch=3 n=87 v=64
59640 Off ch=3 n=98 v=64
59640 Off ch=3 n=99 v=64
59760 On ch=3 n=73 v=100
59760 On ch=3 n=86 v=100
59760 On ch=3 n=98 v=100
59880 Off ch=3 n=73 v=64
59880 Off ch=3 n=86 v=64
59880 Off ch=3 n=98 v=64
60000 On ch=3 n=60 v=100
60000 On ch=3 n=72 v=100
60000 On ch=3 n=84 v=100
60000 On ch=3 n=85 v=100
60000 On ch=3 n=96 v=100
60000 On ch=3 n=97 v=100
60120 Off ch=3 n=60 v=64
60120 Off ch=3 n=72 v=64
60120 Off ch=3 n=84 v=64
60120 Off ch=3 n=85 v=64
60120 Off ch=3 n=96 v=64
60120 Off ch=3 n=97 v=64
60240 On ch=3 n=62 v=100
60240 On ch=3 n=74 v=100
60240 On ch=3 n=86 v=100
60240 On ch=3 n=87 v=100
60240 On ch=3 n=98 v=100
60240 On ch=3 n=99 v=100
60360 Off ch=3 n=62 v=64
60360 Off ch=3 n=74 v=64
60360 Off ch=3 n=86 v=64
60360 Off ch=3 n=87 v=64
60360 Off ch=3 n=98 v=64
60360 Off ch=3 n=99 v=64
60720 On ch=3 n=62 v=100
60720 On ch=3 n=73 v=100
60720 On ch=3 n=74 v=100
60720 On ch=3 n=86 v=100
60720 On ch=3 n=87 v=100
60720 On ch=3 n=98 v=100
60720 On ch=3 n=99 v=100
60840 Off ch=3 n=62 v=64
60840 Off ch=3 n=73 v=64
60840 Off ch=3 n=74 v=64
60840 Off ch=3 n=86 v=64
60840 Off ch=3 n=87 v=64
60840 Off ch=3 n=98 v=64
60840 Off ch=3 n=99 v=64
60960 On ch=3 n=86 v=100
60960 On ch=3 n=98 v=100
61080 Off ch=3 n=50 v=64
61080 Off ch=3 n=86 v=64
61080 Off ch=3 n=98 v=64
61200 On ch=3 n=46 v=100
61200 On ch=3 n=61 v=100
61200 On ch=3 n=72 v=100
61200 On ch=3 n=73 v=100
61200 On ch=3 n=85 v=100
61200 On ch=3 n=86 v=100
61200 On ch=3 n=97 v=100
61200 On ch=3 n=98 v=100
61320 Off ch=3 n=61 v=64
61320 Off ch=3 n=72 v=64
61320 Off ch=3 n=73 v=64
61320 Off ch=3 n=85 v=64
61320 Off ch=3 n=86 v=64
61320 Off ch=3 n=97 v=64
61320 Off ch=3 n=98 v=64
61440 On ch=3 n=60 v=100
61440 On ch=3 n=72 v=100
61440 On ch=3 n=84 v=100
61440 On ch=3 n=96 v=100
63120 Off ch=3 n=60 v=64
63240 Off ch=3 n=46 v=64
63240 Off ch=3 n=72 v=64
63240 Off ch=3 n=84 v=64
63240 Off ch=3 n=96 v=64
63360 On ch=3 n=50 v=100
63360 On ch=3 n=62 v=100
63360 On ch=3 n=74 v=100
63360 On ch=3 n=85 v=100
63360 On ch=3 n=87 v=100
63360 On ch=3 n=97 v=100
63360 On ch=3 n=99 v=100
63360 On ch=3 n=105 v=100
63480 Off ch=3 n=62 v=64
63480 Off ch=3 n=74 v=64
63480 Off ch=3 n=85 v=64
63480 Off ch=3 n=87 v=64
63480 Off ch=3 n=97 v=64
63480 Off ch=3 n=99 v=64
63600 On ch=3 n=73 v=100
63600 On ch=3 n=86 v=100
63600 On ch=3 n=98 v=100
63720 Off ch=3 n=73 v=64
63720 Off ch=3 n=86 v=64
63720 Off ch=3 n=98 v=64
63840 On ch=3 n=60 v=100
63840 On ch=3 n=72 v=100
63840 On ch=3 n=84 v=100
63840 On ch=3 n=86 v=100
63840 On ch=3 n=96 v=100
63840 On ch=3 n=98 v=100
63960 Off ch=3 n=60 v=64
63960 Off ch=3 n=72 v=64
63960 Off ch=3 n=84 v=64
63960 Off ch=3 n=86 v=64
63960 Off ch=3 n=96 v=64
63960 Off ch=3 n=98 v=64
64080 On ch=3 n=61 v=100
64080 On ch=3 n=74 v=100
64080 On ch=3 n=85 v=100
64080 On ch=3 n=87 v=100
64080 On ch=3 n=97 v=100
64080 On ch=3 n=99 v=100
64200 Off ch=3 n=61 v=64
64200 Off ch=3 n=74 v=64
64200 Off ch=3 n=85 v=64
64200 Off ch=3 n=87 v=64
64200 Off ch=3 n=97 v=64
64200 Off ch=3 n=99 v=64
64320 On ch=3 n=85 v=100
64320 On ch=3 n=97 v=100
64440 Off ch=3 n=85 v=64
64440 Off ch=3 n=97 v=64
64560 On ch=3 n=61 v=100
64560 On ch=3 n=72 v=100
64560 On ch=3 n=74 v=100
64560 On ch=3 n=85 v=100
64560 On ch=3 n=87 v=100
64560 On ch=3 n=97 v=100
64560 On ch=3 n=99 v=100
64680 Off ch=3 n=61 v=64
64680 Off ch=3 n=72 v=64
64680 Off ch=3 n=74 v=64
64680 Off ch=3 n=85 v=64
64680 Off ch=3 n=87 v=64
64680 Off ch=3 n=97 v=64
64680 Off ch=3 n=99 v=64
64800 On ch=3 n=85 v=100
64800 On ch=3 n=97 v=100
64920 Off ch=3 n=50 v=64
64920 Off ch=3 n=85 v=64
64920 Off ch=3 n=97 v=64
65040 Meta Text "[map HandMap_Chord_D]"
65040 On ch=3 n=52 v=100
65040 On ch=3 n=62 v=100
65040 On ch=3 n=75 v=100
65040 On ch=3 n=88 v=100
65040 On ch=3 n=99 v=100
65040 On ch=3 n=100 v=100
65160 Off ch=3 n=62 v=64
65160 Off ch=3 n=75 v=64
65160 Off ch=3 n=88 v=64
65160 Off ch=3 n=99 v=64
65160 Off ch=3 n=100 v=64
65280 Meta Text "[map HandMap_DropD]"
65280 On ch=3 n=60 v=100
65280 On ch=3 n=72 v=100
65280 On ch=3 n=84 v=100
65280 On ch=3 n=96 v=100
67080 Off ch=3 n=52 v=64
67080 Off ch=3 n=60 v=64
67080 Off ch=3 n=72 v=64
67080 Off ch=3 n=84 v=64
67080 Off ch=3 n=96 v=64
67200 Off ch=3 n=106 v=64
67200 Off ch=3 n=105 v=64
67200 Meta Text "[idle_realtime]"
67200 On ch=3 n=12 v=100
67320 Off ch=3 n=12 v=64
67320 Meta TrkEnd
TrkEnd
MTrk
0 Meta TrkName "PART VOCALS"
3840 Meta Text "[idle] "
3840 On ch=4 n=12 v=100
3840 On ch=4 n=13 v=100
3960 Off ch=4 n=12 v=64
3960 Off ch=4 n=13 v=64
5760 On ch=4 n=12 v=100
5760 On ch=4 n=15 v=100
5880 Off ch=4 n=12 v=64
5880 Off ch=4 n=15 v=64
9600 On ch=4 n=12 v=100
9600 On ch=4 n=13 v=100
9720 Off ch=4 n=12 v=64
9720 Off ch=4 n=13 v=64
13320 Meta Text "[play]"
13440 On ch=4 n=105 v=100
13440 On ch=4 n=116 v=100
13463 Meta Lyric "Ev-"
13463 On ch=4 n=59 v=73
13598 Off ch=4 n=59 v=0
13668 Meta Lyric "ery"
13668 On ch=4 n=60 v=4
13774 Off ch=4 n=60 v=0
13834 Meta Lyric "time"
13834 On ch=4 n=59 v=80
14055 Off ch=4 n=59 v=0
14110 Meta Lyric "I"
14110 On ch=4 n=60 v=63
14209 Off ch=4 n=60 v=0
14420 Meta Lyric "see"
14420 On ch=4 n=62 v=81
14659 Off ch=4 n=62 v=0
14695 Meta Lyric "you"
14695 On ch=4 n=60 v=55
14823 Off ch=4 n=60 v=0
14878 Meta Text "+"
14878 On ch=4 n=59 v=55
15091 Off ch=4 n=59 v=0
15122 Meta Lyric "I"
15122 On ch=4 n=59 v=65
15269 Off ch=4 n=59 v=0
15456 Meta Lyric "think"
15456 On ch=4 n=59 v=83
15577 Off ch=4 n=59 v=0
15643 Meta Lyric "of"
15643 On ch=4 n=57 v=66
15759 Off ch=4 n=57 v=0
15800 Meta Lyric "you"
15800 On ch=4 n=57 v=73
16558 Off ch=4 n=57 v=0
16680 Off ch=4 n=105 v=64
16680 Off ch=4 n=116 v=64
17283 On ch=4 n=106 v=100
17283 On ch=4 n=116 v=100
17294 Meta Lyric "Ev-"
17294 On ch=4 n=55 v=63
17440 Off ch=4 n=55 v=0
17511 Meta Lyric "ery"
17511 On ch=4 n=57 v=80
17587 Off ch=4 n=57 v=0
17650 Meta Lyric "time"
17650 On ch=4 n=55 v=50
17876 Off ch=4 n=55 v=0
17921 Meta Lyric "I'm"
17921 On ch=4 n=57 v=73
18017 Off ch=4 n=57 v=0
18187 Meta Lyric "near"
18187 On ch=4 n=58 v=65
18411 Off ch=4 n=58 v=0
18433 Meta Lyric "+"
18433 On ch=4 n=57 v=73
